file_id,pair_id,topic,task,premise_id,premise_text,hypothesis_id,hypothesis_text,argument_type,original_entailment,original_argument,complex_attack_type,source_file,unique_id,content_length
7,15,Arminglibianrebels,ARG,8,"The rebels don't need arms so much as technical and tactical training in how to use them, the creation of some kind of communications network, and a command structure that might help them become a cohesive fighting force.",1.0,Arming Libyan rebels has a military impact on the rebels' combat abilities and in ousting Gaddafi from power.,attack,contradiction,attack,secondary,data\7.csv,7_15,330
7,16,Sobrietytest,ARG,6,"Repeat drunk drivers unlikely to respond to random breath testing deterrence. ""One statistic the MAD bunch doesn't like to mention is the fact that half of the people killed by drunk drivers have at least double the legal blood alcohol limit. They don't like it because it implies that, on a sliding scale, drivers who are barely over the legal limit are probably not that bad. It suggests that problems associated with drunk driving are overwhelmingly caused by a small cadre of hard-core problem drinkers who are sloshed behind the wheel. Unfortunately, these are also the people who are the least responsive to legal incentives, so MAD - and the law - targets ordinary people who have a glass or two of sherry instead"".",1.0,Random sobriety tests for drivers are effective at deterring drunk driving.,attack,contradiction,attack,secondary,data\7.csv,7_16,797
7,17,Sobrietytest,ARG,8,"The majority of people caught drink driving have not been from random breath tests. They have been from tip-offs, police chases and police pulling over suspects, not random breath testing.",1.0,Random sobriety tests for drivers are effective at deterring drunk driving.,attack,contradiction,attack,secondary,data\7.csv,7_17,263
7,18,Sobrietytest,ARG,4,"Little evidence random alcohol tests deter drunk driving. There is a dearth of research regarding the deterrent effect of checkpoints. The only formally documented research regarding deterrence is a survey of Maryland's ""Checkpoint Strikeforce"" program. The survey found no deterrent effect: ""To date, there is no evidence to indicate that this campaign, which involves a number of sobriety checkpoints and media activities to promote these efforts, has had any impact on public perceptions, driver behaviors, or alcohol-related motor vehicle crashes and injuries. This conclusion is drawn after examining statistics for alcohol-related crashes, police citations for impaired driving, and public perceptions of alcohol-impaired driving risk"".",1.0,Random sobriety tests for drivers are effective at deterring drunk driving.,attack,contradiction,attack,secondary,data\7.csv,7_18,817
7,19,Osamaphoto,ARG,9,"National security secrets not at risk in releasing Bin Laden photos. If national-security secrets were revealed in the photos, the equation would be different. But that's not the case with a single image of the terrorist leader's dead body.",1.0,"Release of Osama bin Laden death photos incite Muslim reaction, terrorism.",attack,contradiction,attack,secondary,data\7.csv,7_19,314
7,20,Osamaphoto,ARG,22,"Al-Qaeda will see withholding photos as sign of their impact. Why they released the death picture of Saddam but don't dare to release that of Osama's? The only reason is that Iraq is down but Al-Qaeda is still there, so their path of terrorism is effective. It is an encouragement to them.",12.0,"Osama photos could become icons for rallying extremists. Obama defended his decision to withhold photos of Bin Laden's dead body in an interview with CBS News program 60 Minutes, saying U.S. officials did not want to give extremist groups the ability to use the photos as ''propaganda tools.'' He tells 60 Minutes: ''I think Americans and people around the world are glad that he is gone. But we don't need to spike the football.''",attack,,attack,secondary,data\7.csv,7_20,720
7,21,Privatizingsocialsecurity,ARG,5,"Privatization would not increase capital for investment. The problem is that for every dollar put into the market through a private account, the government would have to borrow a dollar in the market to cover existing payouts. Thus the supposed benefit is entirely eliminated, as the net impact on the capital available for investment is zero.",1.0,Privatizing social security improves economic growth.,attack,contradiction,attack,secondary,data\7.csv,7_21,396
7,22,Privatizingsocialsecurity,ARG,3,"Creating private accounts could dampen economic growth, which would further weaken social security's future finances. Privatizing Social Security will increase federal deficits and debt significantly while increasing the likelihood that national savings will decline.",1.0,Privatizing social security improves economic growth.,attack,contradiction,attack,secondary,data\7.csv,7_22,320
7,23,Privatizingsocialsecurity,ARG,9,"Privatizing social security would wrongly enrich banks. Privatization would represent a windfall for Wall Street financial institutions, who would obtain significant fees for managing private accounts.",1.0,Privatizing social security improves economic growth.,attack,contradiction,attack,secondary,data\7.csv,7_23,254
7,24,Internetaccess,ARG,12,"The right to speak springs from the innate sense of owning one's self rather than being a property of the state, which means that each individual has the right to their own thoughts and to express them. That right doesn't extend to publication, however, which is where Toure's argument runs off the rails. If one wants to get published, then either one has to own the means to publication or pay someone else for the service. After all, no one has the right to confiscate someone else's printing press in order to get published.",1.0,Internet access is fundamental in modernity.,neutral,,unrelated,secondary,data\7.csv,7_24,572
7,25,Internetaccess,ARG,3,"Just because something is a huge part in many people's lives, does it mean that those things should be regarded as rights? Cell phones for example. Should they become a right. If the internet is a right, then cell phones should be rights because they are more common. Other examples, like cars, or even drugs. Drugs and cars are a huge part of people lives. Just because they're widespread and is used extensively, doesn't mean that they should be rights.",1.0,Internet access is fundamental in modernity.,neutral,,unrelated,secondary,data\7.csv,7_25,499
7,26,Internetaccess,ARG,15,"Internet ""right"" means denying parents' ability to set limits. Do you want to make a world when a mother tells her child: ""you cannot stay on the internet anymore"" that she has taken a right from him? Compare taking the right for a home or for education with taking the ""right"" to access the internet.",1.0,Internet access is fundamental in modernity.,neutral,,unrelated,secondary,data\7.csv,7_26,345
7,27,Internetaccess,ARG,8,"Internet access is no right, but means of entertainment. The Internet functions mostly as a means of entertainment, enabling individuals to acquire information and to engage in other activities. No form of entertainment should be made a ""right"".",1.0,Internet access is fundamental in modernity.,neutral,,unrelated,secondary,data\7.csv,7_27,289
7,28,Internetaccess,ARG,14,"Internet access is hugely important, but not a right. Internet access [...] is fundamental to my childrens' interactions with the world. It defines their economic utility, their ability to learn, even many of their social relationships. [...] Enabling that, or disabling that, is not a question of 'rights,' but it is fundamental.",1.0,Internet access is fundamental in modernity.,attack,,attack,secondary,data\7.csv,7_28,374
7,29,Groundzeromosque,ARG,10,"Radical views underlie the ground zero mosque. Sarah Palin: ""Just days after 9/11, the spiritual leader of the organization that wants to build the mosque, Imam Faisal Abdul Rauf, suggested that blame be placed on the innocents when he stated that the ''United States' policies were an accessory to the crime that happened'' and that ''in the most direct sense, Osama bin Laden is made in the USA.'' Rauf refuses to recognize that Hamas is a terrorist organization dedicated to the destruction of our ally, Israel, and refuses to provide information about the sources of funding for the $100 million mosque. Rauf also plays a key role in a group behind the flotilla designed to provoke Israel in its justifiable blockade of Gaza. These are just a few of the points Americans are realizing as New York considers the proposed mosque just a stone's throw away from 9/11's sacred ground.",1.0,"The intentions of Cordoba House (also referred to as the ""Ground Zero Mosque"") developers are pure.",attack,contradiction,attack,secondary,data\7.csv,7_29,982
7,30,Groundzeromosque,ARG,11,"If developers intentions pure, they should be fine finding new site. Joe Liebarman: If the people building this large Islamic center are just looking to build a large facility — a house of worship and center — in New York, why so close to 9/11, with all the sensitivity associated with that?",1.0,"The intentions of Cordoba House (also referred to as the ""Ground Zero Mosque"") developers are pure.",attack,,attack,secondary,data\7.csv,7_30,390
7,31,Groundzeromosque,ARG,9,"Name ""Cordoba House"" is about past period of tolerance. Imam Feisal says he chose ""Cordoba"" in recollection of a time when the rest of Europe had sunk into the Dark Ages but Muslims, Jews and Christians created an oasis of art, culture and science. Mr Gingrich sees only a ""deliberate insult"", a reminder of a period when Muslim conquerors ruled Spain. Like Mr bin Laden, Mr Gingrich is apparently still relitigating the victories and defeats of religious wars fought in Europe and the Middle East centuries ago.",7.0,"Name ""Cordoba House"" is a very direct historical indication that the Ground Zero mosque is all about conquest and thus an assertion of Islamist triumphalism.",attack,contradiction,attack,secondary,data\7.csv,7_31,669
7,32,Militaryservice,ARG,8,"Because organized compulsion costs more than real volunteering, the indirect expenses for governments would be still greater. Chief among these are the hidden financial costs of universal national service to the economy in the form of forgone labor.",1.0,National conscription is important to national security.,attack,,attack,secondary,data\7.csv,7_32,305
7,33,Militaryservice,ARG,15,"Mandatory military service is more expensive. Because organized compulsion costs more than real volunteering [...], the indirect expenses for governments would be still greater. Chief among these are the hidden financial costs of universal national service to the economy in the form of forgone labor.",1.0,National conscription is important to national security.,attack,,attack,secondary,data\7.csv,7_33,357
7,34,Noflyzone,ARG,17,"No-fly zone supports rebels, whose intentions we don't know. This would mean actively siding with rebels whose goals other than overthrowing Gaddafi we don't know.",1.0,A no-fly zone over Libya has a significant impact on conflict.,attack,,attack,secondary,data\7.csv,7_34,225
7,35,Noflyzone,ARG,9,"No-fly zone wouldn't prevent most atrocities. Leslie Gelb in the The Daily Beast said: ""...U.S. jets high up in the sky still wouldn't be able, in most cases, to spot Libyan helicopter attacks at much lower altitudes and destroy them. Since these helicopters are doing the most damage now, what would the interventionists advocate at that point?""",1.0,A no-fly zone over Libya has a significant impact on conflict.,attack,,attack,secondary,data\7.csv,7_35,408
7,36,Securityprofiling,ARG,8,"It's not true that all terrorists are Muslims. Any such measure would not only alienate people, it would also be ineffective in terms of stopping terrorists. What's to stop them dressing up as orthodox Jews in order to evade profiling-based searches?",1.0,Airport security profiling is an effective strategy.,attack,contradiction,attack,secondary,data\7.csv,7_36,302
7,37,Solarenergy,ARG,16,"Solar panels collect approximately 8 to 15% of the energy that reaches them, while coal-powered plants achieve about 35% efficiency.",1.0,Solar energy is economically sound.,attack,contradiction,attack,secondary,data\7.csv,7_37,167
7,38,Solarenergy,ARG,7,"Solar panels cannot produce energy at night like other alternatives. Coal-electricity and hydroelectricity can both operate 24/7. Solar power, however, can only operate during the day-time. This means that solar power's energy yield is smaller relative to the capital investment.",1.0,Solar energy is economically sound.,attack,contradiction,attack,secondary,data\7.csv,7_38,314
7,39,Solarenergy,ARG,8,"Clouds and smog undermine solar energy unlike other energy sources. If it is cloudy, the output of solar energy can be reduced by over ninety percent. This means that solar energy is entirely dependent on good weather, an unpredictable variable that is economically unattractive.",1.0,Solar energy is economically sound.,attack,contradiction,attack,secondary,data\7.csv,7_39,314
7,40,Solarenergy,ARG,17,"While sunlight is free, the technology for capturing it is expensive. It is misleading to say that sunlight energy is free. The price of energy resources have always been determined by cost of extracting the energy and transforming it into a consumable form. Indeed, oil is ""free"" to those that discover it, but it is sold at a price related to the expense of extracting and refining the good. Solar energy is the same. The price of sun energy is found in the expense of the technology and other factors involved in extracting it and transforming it into a consumable form. It is not ""free"".",1.0,Solar energy is economically sound.,attack,,attack,secondary,data\7.csv,7_40,626
7,41,Gasvehicles,ARG,4,"Natural gas hardly reduces emissions compared to petroleum. When natural gas replaces gasoline, greenhouse gases are reduced by just 20 to 30%. When natural gas is used instead of diesel in trucks, greenhouse gases are reduced just 10 to 20%. If diesel is almost comparable, then it makes more sense to fund that as a stop gap as that infrastructure is already in place.",1.0,Natural gas vehicles help cut emissions and fight global warming.,attack,contradiction,attack,secondary,data\7.csv,7_41,435
7,42,Solarenergy,ARG,10,"Gasoline/petrol vehicles converted to run on natural gas suffer because of the low compression ratio of their engines, resulting in a cropping of delivered power while running on natural gas (10%-15%). This inefficiency is costly economically and in terms of global warming.",1.0,Natural gas vehicles help cut emissions and fight global warming.,attack,,attack,secondary,data\7.csv,7_42,339
7,43,Cellphones,ARG,7,"A recent National Highway Traffic Safety Administration survey reports that 44 percent of drivers have a cell phone with them while driving, a number that will only increase with the proliferation of phone ownership. We calculated that car accidents associated with phone use account for about 300 deaths per year. While small in comparison to the 41,000 annual deaths from car accidents, these deaths raise the question whether cell phone use while driving is justifiable. We think a ban is unwise at this time because vehicular cell phone use provides substantial personal and societal benefits, but does not contribute to a large number of serious accidents.",1.0,The use of cell-phones while driving is a public hazard.,attack,,attack,secondary,data\7.csv,7_43,717
7,44,Cellphones,ARG,13,"Cell phone bans in cars do not save lives. James Prieger an economist at the University of California Davis. - ""In our sample, the true effect on accidents is apparently too small to be statistically significant. That is not to say that we think there is no danger at all from using cell phones while driving.""",1.0,The use of cell-phones while driving is a public hazard.,attack,contradiction,attack,secondary,data\7.csv,7_44,366
7,45,Marijuanafree,ARG,22,"Marijuana use directly threatens other's liberties. Various risks to other citizens are greatly enhanced by marijuana use. Because marijuana impairs judgement and motor skills in various ways, people on a high who attempt to drive or operate heavy machinery risk other people's lives or health. Impaired judgement from marijuana use also has the potential to lead to violent encounters.",6.0,"If marijuana is harmful, shouldn't individuals be at liberty to experience the punishment of a poor choice, and shouldn't this mean that marijuana use entails its own punishments that requires no imposed government punishment.",attack,,attack,secondary,data\7.csv,7_45,612
7,46,Marijuanafree,ARG,22,"Marijuana use directly threatens other's liberties. Various risks to other citizens are greatly enhanced by marijuana use. Because marijuana impairs judgement and motor skills in various ways, people on a high who attempt to drive or operate heavy machinery risk other people's lives or health. Impaired judgement from marijuana use also has the potential to lead to violent encounters.",1.0,Individuals should be at liberty to use marijuana.,attack,contradiction,attack,secondary,data\7.csv,7_46,436
7,47,Marijuanafree,ARG,3,"Even if marijuana's effects were isolated to the individual, there is room for the state to protect individuals from harming themselves. This is why it is illegal, in some places, not wear a seat belt. If marijuana's effects are seen as clearly harmful, the state can justly protect its citizens from it.",1.0,Individuals should be at liberty to use marijuana.,attack,contradiction,attack,secondary,data\7.csv,7_47,354
7,48,Marijuanafree,ARG,18,"The notion that individuals should be free to make the choice to consume marijuana is predicated on the notion that they are fully informed of the costs and are in a position of detached judgement. The problem with this assumption is that many individuals grow up in, for instance, ghettos where marijuana is widespread, social pressure to consume is high, and few information is available regarding the costs. In addition, an individual may be illiterate or lack sufficient recourse to uncovering the costs. Is it fair to that individual to expect that they can make a sound judgement? No. The guidance of marijuana's ""illegal"" status is an important barrier and red flag to such individuals.",1.0,Individuals should be at liberty to use marijuana.,attack,,attack,secondary,data\7.csv,7_48,743
7,49,Gaymarriage,ARG,9,"People advocating same-sex marriage argue that we should accept that the primary purpose of marriage is to give social and public recognition to an intimate relationship between two people, and, therefore, to exclude same-sex couples is discrimination. They are correct if the primary purpose of marriage is to protect an intimate pair-bond. But they are not correct if its primary purpose is to protect the inherently procreative relationship of opposite-sex pair-bonding or to protect an intimate relationship for the purposes of its procreative potential. When marriage is limited to opposite-sex couples, there is no need to choose between these purposes, because they are compatible with each other and promote the same goal. The same is not true if marriage is extended to include same-sex couples. That would necessarily eliminate marriage's role in symbolizing and protecting the procreative relationship.",1.0,Gay marriage is a civil right.,attack,contradiction,attack,secondary,data\7.csv,7_49,943
7,50,Gaymarriage,ARG,8,"Gay marriage is no private matter, but a public issue. Margarette Somerville. ""The case against gay marriage."" McGill Center for Medicine, Ethics and Law. April 29, 2003: ""marriage is not just a matter of private decision-making, it is also of concern to society. That becomes most apparent when a marriage breaks down and ends up in the divorce courts. [...] If society has a valid interest in marriage, as I believe it does, it must remain involved in marriage through the law.""",1.0,Gay marriage is a civil right.,neutral,,unrelated,secondary,data\7.csv,7_50,510
7,51,Marijuanafree,ARG,3,"Moral status is a-matter-of-degree, and that human and non-human animals have moral status, or intrinsic value, but to different degrees. On this view, moral status, or intrinsic value, of an animal is dependent on, and derived from, its capacity to have a rich life, which is in turn dependent on its experiential capacity. Given that human beings have the capacity to a richer life than other animals, they also have higher intrinsic value or moral status. Similarly, mammals also have higher intrinsic value than birds, which in turn would have higher intrinsic value than reptiles, which has higher intrinsic value than fish, shrimps, etc. I claim that the ""matter-of-degree"" view is the only plausible view on the comparative moral status between humans and non-humans.",1.0,Humans and animals are of equal value.,attack,contradiction,attack,secondary,data\7.csv,7_51,812
7,52,Marijuanafree,ARG,4,"Unlike animals, humans are capable of rational thought and can alter the world around them. Religious people would say that humans also have souls and a different relationship with God. Other creatures were put on this earth for mankind to use, and that includes eating meat. For all these reasons we say that men and women have rights and that animals don't.",1.0,Humans and animals are of equal value.,attack,contradiction,attack,secondary,data\7.csv,7_52,397
7,53,Marijuanafree,ARG,13,"Beings that lack a rational faculty also lack the capacity to contribute creatively to the values in nature. By contrast, human beings can create value, as a matter of our initiative, not merely exhibit it."" To the extent that animals are of lesser value than humans, it is appropriate to eat them.",1.0,Humans and animals are of equal value.,attack,contradiction,attack,secondary,data\7.csv,7_53,336
8,1,Violentgames,ARG,3,"A 2005 University of Illinois at Urbana-Champaign study found: ""Violent video games players were not statistically different from the non-playing control group in their beliefs on aggression after playing the game than they were before playing."" He added: ""Nor was game play a predictor of aggressive behaviors. Compared with the control group, the players neither increased their argumentative behaviors after game play nor were significantly more likely to argue with their friends and partners.",1.0,Violent games make youth more agressive/violent.,attack,contradiction,attack,supported,data\8.csv,8_1,545
8,2,Violentgames,ARG,15,"Justice Breyer: ""Unlike the majority. I would find sufficient grounds in these studies and expert opinions for this court to defer to an elected legislature's conclusion that violent video games are particularly likely to harm children.""",11.0,"Games help develop youths' minds, skills, confidence. Such games (in moderation) may actually have some positive effects on developing minds.",attack,,attack,supported,data\8.csv,8_2,378
8,3,Violentgames,ARG,13,"Research studies have yielded the conclusion that the effect of violent media consumption on aggressive behavior is in the same ballpark statistically as the effect of smoking on lung cancer, the effect of lead exposure on children's intellectual development and the effect of asbestos on laryngeal cancer.",11.0,"Games help develop youths' minds, skills, confidence. Such games (in moderation) may actually have some positive effects on developing minds.",attack,contradiction,attack,supported,data\8.csv,8_3,447
8,4,Violentgames,ARG,9,"Young people know it: as one 13-year-old said during a study I conducted at Harvard, ""With video games, you know it's fake.""",6.0,Youth playing violent games exhibit more aggression.,attack,,attack,supported,data\8.csv,8_4,176
8,5,Violentgames,ARG,17,"A teen can try out different identities — how it feels to be a hero, a trickster, a feared or scorned killer, or someone of a different age or sex — in the safe fantasy world of a video game.",6.0,Youth playing violent games exhibit more aggression.,attack,,attack,supported,data\8.csv,8_5,243
8,6,Chinaonechildpolicy,ARG,6,"India achieved stabilization without population control. There are ways to achieve population-size sustainability without implementing a ""one child"" policy. There are alternative means.",4.0,"China would have far too many children if not for ""one child"". China estimates that it has three to four hundred million fewer people today with the one child policy than it would have had otherwise.",attack,contradiction,attack,supported,data\8.csv,8_6,384
8,7,Cocanarcotic,ARG,17,"Coca chewing is a habit not an addiction. There is no evidence that one becomes chemically addicted to cocaine. Rather, cocaine chewing is a habit among Andeans.",5.0,"Coca cannot be disassociated with cocaine. The active ingredient in coca leaf is the same as in cocaine. It's just more concentrated in cocaine. Because the raw material of coca and its more potent relative cocaine are so closely aligned, it is impossible to disassociate the two. If one hopes to consider cocaine a narcotic and stop its spread, they must also forbid coca.",attack,contradiction,attack,supported,data\8.csv,8_7,534
8,8,Cocanarcotic,ARG,4,Coca is not cocaine. Coca is distinct from cocaine. Coca is a natural leaf with very mild effects when chewed. Cocaine is a highly processed and concentrated drug using derivatives from coca.,2.0,"In 1992 the World Health Organization's Expert Committee on Drug Dependence (ECDD) undertook a 'prereview' of coca leaf at its 28th meeting. The 28th ECDD report concluded that, ""the coca leaf is appropriately scheduled as a narcotic under the Single Convention on Narcotic Drugs, 1961, since cocaine is readily extractable from the leaf."" This ease of extraction makes coca and cocaine inextricably linked. Therefore, because cocaine is defined as a narcotic, coca must also be defined in this way.",attack,,attack,supported,data\8.csv,8_8,690
8,9,Cocanarcotic,ARG,15,"Cocaine is most produced where coca is legal. Wherever coca is legally produced, cocaine production thrives with greater success. The correlation is very clear. In Bolivia, coca eradication efforts in the 1980s and 90s helped reduce cocaine production. As Evo Morales took power and legalized coca production and consumption, however, cocaine production has shot up. This is despite his efforts to fight cocaine production. The bottom line is that legalizing coca makes it easier for cocaine producers to operate. This correlation cannot be ignored.",4.0,Coca is not cocaine. Coca is distinct from cocaine. Coca is a natural leaf with very mild effects when chewed. Cocaine is a highly processed and concentrated drug using derivatives from coca.,attack,,attack,supported,data\8.csv,8_9,740
8,10,Cocanarcotic,ARG,9,Chewing coca offers an energy boost. Coca provides an energy boost for working or for combating fatigue and cold.,1.0,Coca can be classified as a narcotic.,neutral,,unrelated,supported,data\8.csv,8_10,150
8,11,Cocanarcotic,ARG,8,"The World Health Organization found in 1995 that the use of coca leaves appears to have no negative health effects and has positive therapeutic, sacred and social functions for indigenous Andean populations.",1.0,Coca can be classified as a narcotic.,neutral,,unrelated,supported,data\8.csv,8_11,244
8,12,Cocanarcotic,ARG,10,"Chewing coca has therapeutic value for various ailments. Chewed or consumed as tea, coca counters altitude sickness, aids digestion and quells hunger and fatigue.",1.0,Coca can be classified as a narcotic.,neutral,,unrelated,supported,data\8.csv,8_12,199
8,13,Cocanarcotic,ARG,12,"Coca chewing can help relieve hunger, fight obesity. Because coca helps suppress one's appetite, it is also a means of combating overeating and obesity.",1.0,Coca can be classified as a narcotic.,neutral,,unrelated,supported,data\8.csv,8_13,189
8,14,Cocanarcotic,ARG,13,"Unlike nicotine or caffeine, coca chewing causes no harm to human health nor addiction or altered state, and it is effective in the struggle against obesity, a major problem in many modern societies.",1.0,Coca can be classified as a narcotic.,attack,,attack,supported,data\8.csv,8_14,236
8,15,Childbeautycontests,ARG,5,"Beauty pageants foster destructive perfectionism, self-criticism. William Pinsof, a clinical psychologist and president of the Family Institute at Northwestern University: ""Being a little Barbie doll says your body has to be a certain way and your hair has to be a certain way. In girls particularly, this can unleash a whole complex of destructive self-experiences that can lead to eating disorders and all kinds of body distortions in terms of body image"".",3.0,"Beauty contests can boost a child's self-esteem. The most cited reason parents give for putting their children into beauty pageants is to boost their child’s self-esteem, as well as teach poise, public speaking skills, tact, and confidence.",attack,contradiction,attack,supported,data\8.csv,8_15,698
8,16,Childbeautycontests,ARG,8,"Pageants teach that self-worth is in physical beauty only. Melinda Tankard-Reist, one of the founders of Collective Shout: ""Competing in these events very young children are taught very early that their only value comes from their appearance and the way they look. This in turn leads to emotional problems, eating disorders and a distorted sense of self worth and self esteem"".",3.0,"Beauty contests can boost a child's self-esteem. The most cited reason parents give for putting their children into beauty pageants is to boost their child’s self-esteem, as well as teach poise, public speaking skills, tact, and confidence.",attack,contradiction,attack,supported,data\8.csv,8_16,617
8,17,Arminglibianrebels,ARG,7,"Humanitarian mission needn't involve arming Libyan rebels. It might be justifiable to arm the rebels if that were only way to achieve the humanitarian objectives of the intervention. Yet there isn't any evidence that it would be necessary to do so to defend Benghazi as a sanctuary. It seems clear that Benghazi can be defended from the air by NATO, even if that requires enforcing ""no-drive"" zones occasionally.",1.0,Arming Libyan rebels has a military impact on the rebels' combat abilities and in ousting Gaddafi from power.,attack,contradiction,attack,supported,data\8.csv,8_17,521
8,18,Arminglibianrebels,ARG,9,No controls on how Libyan rebels use West's weapons. Now the Administration's policy may be migrating toward the idea of supplying the rebels with weapons. Yet the rebels have as yet no command and control; they serve a political entity (if that is not too generous a way to describe the councils that have been set up in eastern Libya) that is recognized as legitimate by France alone. There is no way to police the rebels' conduct or to hold them accountable for their actions on the battlefield.,1.0,Arming Libyan rebels has a military impact on the rebels' combat abilities and in ousting Gaddafi from power.,attack,contradiction,attack,supported,data\8.csv,8_18,607
8,19,Sobrietytest,ARG,4,"Little evidence random alcohol tests deter drunk driving. There is a dearth of research regarding the deterrent effect of checkpoints. The only formally documented research regarding deterrence is a survey of Maryland's ""Checkpoint Strikeforce"" program. The survey found no deterrent effect: ""To date, there is no evidence to indicate that this campaign, which involves a number of sobriety checkpoints and media activities to promote these efforts, has had any impact on public perceptions, driver behaviors, or alcohol-related motor vehicle crashes and injuries. This conclusion is drawn after examining statistics for alcohol-related crashes, police citations for impaired driving, and public perceptions of alcohol-impaired driving risk"".",1.0,Random sobriety tests for drivers are effective at deterring drunk driving.,attack,contradiction,attack,supported,data\8.csv,8_19,817
8,20,Osamaphoto,ARG,11,"Releasing the photos could deter would-be jihadists, who would have to think a little harder when they see the bloodied bodies of Osama's men killed in the firefight in his hideaway, photos obtained by Reuters from a Pakistani security officer and rightly released on Wednesday.",1.0,"Release of Osama bin Laden death photos incite Muslim reaction, terrorism.",attack,contradiction,attack,supported,data\8.csv,8_20,352
8,21,Osamaphoto,ARG,6,"Death photos reveal Bin Laden as monster he was. The reason to display the photos is to show bin Laden for what he really was: not a holy warrior, not a holy anything, but a deluded mass murderer who met the end he so richly deserved.",1.0,"Release of Osama bin Laden death photos incite Muslim reaction, terrorism.",neutral,,unrelated,supported,data\8.csv,8_21,308
8,22,Privatizingsocialsecurity,ARG,11,"The program is ""pay as you go"", meaning current payroll taxes pay for current retirees. Diverting to four percentage points of payroll taxes (or other sources of government funds) to fund private accounts would drive enormous deficits and borrowing (""transition costs"").",1.0,Privatizing social security improves economic growth.,attack,contradiction,attack,supported,data\8.csv,8_22,323
8,23,Internetaccess,ARG,10,"Some take for granted the idea that the Internet is good for humanity. Many people argue that it has had many negative impacts. The primary use of social networking sites is ""meforming"", or frequent updates about the minutia of people's lives that one research group duly categorized as ""pointless babble"". And if the internet's most common asset is keeping us posted on what old high school classmates are having for brunch, then its risks may be more important.",2.0,"Internet access is essential now; must be a right. The internet is only that wire that delivers freedom of speech, freedom of assembly, and freedom of the press in a single connection.",attack,contradiction,attack,supported,data\8.csv,8_23,647
8,24,Internetaccess,ARG,14,"Internet access is hugely important, but not a right. Internet access [...] is fundamental to my childrens' interactions with the world. It defines their economic utility, their ability to learn, even many of their social relationships. [...] Enabling that, or disabling that, is not a question of 'rights,' but it is fundamental.",1.0,Internet access is fundamental in modernity.,attack,,attack,supported,data\8.csv,8_24,374
8,25,Internetaccess,ARG,7,"Internet access is not really essential. It is much easier than people think to live without the Internet. People were able to lead happy succesful lives in the past without the Internet, and they are able to do so now as well. While there are certainly luxuries surrounding the use of the Internet, it is excessive to deem it as essential to human life and happiness. It is excessive there to deem it as a fundamental human right on these grounds.",1.0,Internet access is fundamental in modernity.,attack,contradiction,attack,supported,data\8.csv,8_25,492
8,26,Groundzeromosque,ARG,6,"Cordoba House is a Muslim community center first; mosque second. Only the top floor of the mosque will be a prayer space. Most of Ground Zero Mosque will act as a Muslim community center, with a pool and exercise areas and spaces for other community-related activities that have very little to do with prayer. This just dampens the idea that this is somehow a hard core, or even radical, religious institution. It simply is not.",,,attack,contradiction,attack,supported,data\8.csv,8_26,428
8,27,Groundzeromosque,ARG,8,"Name ""Cordoba House"" indicates nefarious intent of mosque. The true intentions of Rauf are also revealed by the name initially proposed for the Ground Zero mosque— ""Cordoba House"" — which is named for a city in Spain where a conquering Muslim army replaced a church with a mosque.",1.0,"The intentions of Cordoba House (also referred to as the ""Ground Zero Mosque"") developers are pure.",attack,contradiction,attack,supported,data\8.csv,8_27,379
8,28,Militaryservice,ARG,4,"Conscripts will not last as long nor be as combat reliable in the battlefield as compared to a real soldier who is trained to do both. These 'conscripts' (candidates) are only given the basic training of how to wield a gun and aim, but that short-lived training will never prepare them to readily pull the trigger to end someone's life, therefore lowering their combat-efficiency because of the uncertainties they pose as soldiers.",1.0,National conscription is important to national security.,attack,contradiction,attack,supported,data\8.csv,8_28,487
8,29,Militaryservice,ARG,5,"Compulsory service brings in unqualified and unfit. There are too many unqualified people and, in addition, quite a lot of them suffer from psychological problems.",1.0,National conscription is important to national security.,attack,contradiction,attack,supported,data\8.csv,8_29,219
8,30,Militaryservice,ARG,9,"Unnecessary to train whole nation to prepare for threats. Suhail Al-Enizi, aged 28, argued in 2010 that military service in Kuwait should not be mandatory: ""I am certain that we have enough soldiers in the army. We don't need to train the entire nation in order to be ready for threats; we are not in a police state. This is a democracy.""",1.0,National conscription is important to national security.,attack,,attack,supported,data\8.csv,8_30,394
8,31,Noflyzone,ARG,6,"Iraq and Kosovo no-fly zones weren't really successes. We should remember that the no-fly zones in Iraq devolved into a decade-long air war that paved the way for the later invasion of Iraq, and the Kosovo intervention brought an end to Serbian control of the province only to deliver it into the hands of a criminal gang in the Kosovo Liberation Army.",1.0,A no-fly zone over Libya has a significant impact on conflict.,attack,,attack,supported,data\8.csv,8_31,414
8,32,Securityprofiling,ARG,12,Profiling alienates groups needed in terrorism fight. Treating all Muslims as suspects also undermines our efforts to gain intelligence on terrorists. We shouldn't be profiling the very communities we need information from to catch the bad guys. Umar Abdul-Muttallab's father gave us such information to prevent the Dec. 25 terror plot.,1.0,Airport security profiling is an effective strategy.,attack,contradiction,attack,supported,data\8.csv,8_32,388
